source,sample_id,timestamp,flight_phase,P_chamber,m_ox,m_fuel,total_mass_flow_kg_s,OF_ratio
synthetic_telemetry,SYN_001059,105.9,STAGE_1_FLIGHT,6.2036,240.054,96.018,336.072,2.5000937324251704
synthetic_telemetry,SYN_001060,106.0,STAGE_1_FLIGHT,6.204,240.06,96.02,336.08,2.5001041449697983
synthetic_telemetry,SYN_001061,106.10000000000001,STAGE_1_FLIGHT,6.2044,240.066,96.022,336.088,2.500114557080669
synthetic_telemetry,SYN_001062,106.2,STAGE_1_FLIGHT,6.2048,240.072,96.024,336.096,2.5001249687578104
synthetic_telemetry,SYN_001063,106.30000000000001,STAGE_1_FLIGHT,6.2052,240.078,96.026,336.104,2.50013538000125
synthetic_telemetry,SYN_001064,106.4,STAGE_1_FLIGHT,6.2056,240.084,96.02799999999999,336.11199999999997,2.500145790811014
synthetic_telemetry,SYN_001065,106.5,STAGE_1_FLIGHT,6.2059999999999995,240.09,96.03,336.12,2.5001562011871292
synthetic_telemetry,SYN_001066,106.60000000000001,STAGE_1_FLIGHT,6.2063999999999995,240.096,96.032,336.128,2.5001666111296235
synthetic_telemetry,SYN_001067,106.7,STAGE_1_FLIGHT,6.206799999999999,240.102,96.03399999999999,336.13599999999997,2.500177020638524
synthetic_telemetry,SYN_001068,106.80000000000001,STAGE_1_FLIGHT,6.207199999999999,240.108,96.036,336.144,2.5001874297138573
synthetic_telemetry,SYN_001069,106.9,STAGE_1_FLIGHT,6.207599999999999,240.114,96.038,336.152,2.500197838355651
synthetic_telemetry,SYN_001070,107.0,STAGE_1_FLIGHT,6.208,240.12,96.03999999999999,336.15999999999997,2.500208246563932
synthetic_telemetry,SYN_001071,107.10000000000001,STAGE_1_FLIGHT,6.2084,240.126,96.042,336.168,2.500218654338727
synthetic_telemetry,SYN_001072,107.2,STAGE_1_FLIGHT,6.2088,240.132,96.044,336.176,2.5002290616800633
synthetic_telemetry,SYN_001073,107.30000000000001,STAGE_1_FLIGHT,6.2092,240.138,96.04599999999999,336.18399999999997,2.5002394685879685
synthetic_telemetry,SYN_001074,107.4,STAGE_1_FLIGHT,6.2096,240.144,96.048,336.192,2.500249875062469
synthetic_telemetry,SYN_001075,107.5,STAGE_1_FLIGHT,6.21,240.15,96.05,336.2,2.500260281103592
synthetic_telemetry,SYN_001076,107.60000000000001,STAGE_1_FLIGHT,6.2104,240.156,96.05199999999999,336.20799999999997,2.500270686711365
synthetic_telemetry,SYN_001077,107.7,STAGE_1_FLIGHT,6.2108,240.162,96.054,336.216,2.5002810918858143
synthetic_telemetry,SYN_001078,107.80000000000001,STAGE_1_FLIGHT,6.2112,240.168,96.056,336.224,2.500291496626968
synthetic_telemetry,SYN_001079,107.9,STAGE_1_FLIGHT,6.2116,240.174,96.05799999999999,336.23199999999997,2.500301900934852
synthetic_telemetry,SYN_001080,108.0,STAGE_1_FLIGHT,6.212,240.18,96.06,336.24,2.500312304809494
synthetic_telemetry,SYN_001081,108.10000000000001,STAGE_1_FLIGHT,6.2124,240.186,96.062,336.248,2.5003227082509216
synthetic_telemetry,SYN_001082,108.2,STAGE_1_FLIGHT,6.2128,240.192,96.064,336.256,2.500333111259161
synthetic_telemetry,SYN_001083,108.30000000000001,STAGE_1_FLIGHT,6.2132,240.198,96.066,336.264,2.500343513834239
synthetic_telemetry,SYN_001084,108.4,STAGE_1_FLIGHT,6.2136,240.204,96.068,336.272,2.500353915976184
synthetic_telemetry,SYN_001085,108.5,STAGE_1_FLIGHT,6.2139999999999995,240.21,96.07,336.28,2.5003643176850217
synthetic_telemetry,SYN_001086,108.60000000000001,STAGE_1_FLIGHT,6.2143999999999995,240.216,96.072,336.288,2.5003747189607792
synthetic_telemetry,SYN_001087,108.7,STAGE_1_FLIGHT,6.214799999999999,240.222,96.074,336.296,2.500385119803485
synthetic_telemetry,SYN_001088,108.80000000000001,STAGE_1_FLIGHT,6.215199999999999,240.228,96.076,336.304,2.5003955202131647
synthetic_telemetry,SYN_001089,108.9,STAGE_1_FLIGHT,6.215599999999999,240.234,96.07799999999999,336.312,2.5004059201898463
synthetic_telemetry,SYN_001090,109.0,STAGE_1_FLIGHT,6.215999999999999,240.24,96.08,336.32,2.5004163197335556
synthetic_telemetry,SYN_001091,109.10000000000001,STAGE_1_FLIGHT,6.2164,240.246,96.082,336.328,2.5004267188443206
synthetic_telemetry,SYN_001092,109.2,STAGE_1_FLIGHT,6.2168,240.252,96.08399999999999,336.336,2.5004371175221687
synthetic_telemetry,SYN_001093,109.30000000000001,STAGE_1_FLIGHT,6.2172,240.258,96.086,336.344,2.5004475157671253
synthetic_telemetry,SYN_001094,109.4,STAGE_1_FLIGHT,6.2176,240.264,96.088,336.352,2.5004579135792193
synthetic_telemetry,SYN_001095,109.5,STAGE_1_FLIGHT,6.218,240.27,96.08999999999999,336.36,2.500468310958477
synthetic_telemetry,SYN_001096,109.60000000000001,STAGE_1_FLIGHT,6.2184,240.276,96.092,336.368,2.5004787079049247
synthetic_telemetry,SYN_001097,109.7,STAGE_1_FLIGHT,6.2188,240.282,96.094,336.376,2.50048910441859
synthetic_telemetry,SYN_001098,109.80000000000001,STAGE_1_FLIGHT,6.2192,240.288,96.09599999999999,336.384,2.500499500499501
synthetic_telemetry,SYN_001099,109.9,STAGE_1_FLIGHT,6.2196,240.294,96.098,336.392,2.500509896147683
synthetic_telemetry,SYN_001100,110.0,STAGE_1_FLIGHT,6.22,240.3,96.1,336.4,2.5005202913631637
synthetic_telemetry,SYN_001101,110.10000000000001,STAGE_1_FLIGHT,6.21985,240.297,96.09899999999999,336.39599999999996,2.500515093809509
synthetic_telemetry,SYN_001102,110.2,STAGE_1_FLIGHT,6.2197,240.294,96.098,336.392,2.500509896147683
synthetic_telemetry,SYN_001103,110.30000000000001,STAGE_1_FLIGHT,6.21955,240.291,96.097,336.388,2.500504698377681
synthetic_telemetry,SYN_001104,110.4,STAGE_1_FLIGHT,6.219399999999999,240.288,96.09599999999999,336.384,2.500499500499501
synthetic_telemetry,SYN_001105,110.5,STAGE_1_FLIGHT,6.21925,240.28500000000003,96.095,336.38,2.5004943025131383
synthetic_telemetry,SYN_001106,110.60000000000001,STAGE_1_FLIGHT,6.2191,240.282,96.094,336.376,2.50048910441859
synthetic_telemetry,SYN_001107,110.7,STAGE_1_FLIGHT,6.2189499999999995,240.279,96.09299999999999,336.37199999999996,2.5004839062158535
synthetic_telemetry,SYN_001108,110.80000000000001,STAGE_1_FLIGHT,6.2188,240.276,96.092,336.368,2.5004787079049247
synthetic_telemetry,SYN_001109,110.9,STAGE_1_FLIGHT,6.218649999999999,240.273,96.091,336.364,2.5004735094858
synthetic_telemetry,SYN_001110,111.0,STAGE_1_FLIGHT,6.2185,240.27,96.08999999999999,336.36,2.500468310958477
synthetic_telemetry,SYN_001111,111.10000000000001,STAGE_1_FLIGHT,6.21835,240.267,96.089,336.356,2.5004631123229504
synthetic_telemetry,SYN_001112,111.2,STAGE_1_FLIGHT,6.2181999999999995,240.264,96.088,336.352,2.5004579135792193
synthetic_telemetry,SYN_001113,111.30000000000001,STAGE_1_FLIGHT,6.21805,240.261,96.08699999999999,336.34799999999996,2.500452714727279
synthetic_telemetry,SYN_001114,111.4,STAGE_1_FLIGHT,6.2179,240.258,96.086,336.344,2.5004475157671253
synthetic_telemetry,SYN_001115,111.5,STAGE_1_FLIGHT,6.21775,240.255,96.085,336.34,2.5004423166987566
synthetic_telemetry,SYN_001116,111.60000000000001,STAGE_1_FLIGHT,6.2176,240.252,96.08399999999999,336.336,2.5004371175221687
synthetic_telemetry,SYN_001117,111.7,STAGE_1_FLIGHT,6.2174499999999995,240.249,96.083,336.332,2.500431918237357
synthetic_telemetry,SYN_001118,111.80000000000001,STAGE_1_FLIGHT,6.2173,240.246,96.082,336.328,2.5004267188443206
synthetic_telemetry,SYN_001119,111.9,STAGE_1_FLIGHT,6.21715,240.243,96.08099999999999,336.32399999999996,2.5004215193430546
synthetic_telemetry,SYN_001120,112.0,STAGE_1_FLIGHT,6.217,240.24,96.08,336.32,2.5004163197335556
synthetic_telemetry,SYN_001121,112.10000000000001,STAGE_1_FLIGHT,6.21685,240.237,96.079,336.316,2.5004111200158206
synthetic_telemetry,SYN_001122,112.2,STAGE_1_FLIGHT,6.2166999999999994,240.234,96.07799999999999,336.312,2.5004059201898463
synthetic_telemetry,SYN_001123,112.30000000000001,STAGE_1_FLIGHT,6.21655,240.231,96.077,336.308,2.5004007202556284
synthetic_telemetry,SYN_001124,112.4,STAGE_1_FLIGHT,6.2164,240.228,96.076,336.304,2.5003955202131647
synthetic_telemetry,SYN_001125,112.5,STAGE_1_FLIGHT,6.21625,240.22500000000002,96.07499999999999,336.3,2.5003903200624515
synthetic_telemetry,SYN_001126,112.60000000000001,STAGE_1_FLIGHT,6.2161,240.222,96.074,336.296,2.500385119803485
synthetic_telemetry,SYN_001127,112.7,STAGE_1_FLIGHT,6.215949999999999,240.219,96.073,336.292,2.500379919436262
synthetic_telemetry,SYN_001128,112.80000000000001,STAGE_1_FLIGHT,6.2158,240.216,96.072,336.288,2.5003747189607792
synthetic_telemetry,SYN_001129,112.9,STAGE_1_FLIGHT,6.21565,240.213,96.071,336.284,2.500369518377034
synthetic_telemetry,SYN_001130,113.0,STAGE_1_FLIGHT,6.2155,240.21,96.07,336.28,2.5003643176850217
synthetic_telemetry,SYN_001131,113.10000000000001,STAGE_1_FLIGHT,6.21535,240.207,96.069,336.276,2.5003591168847388
synthetic_telemetry,SYN_001132,113.2,STAGE_1_FLIGHT,6.2152,240.204,96.068,336.272,2.500353915976184
synthetic_telemetry,SYN_001133,113.30000000000001,STAGE_1_FLIGHT,6.21505,240.201,96.067,336.268,2.5003487149593515
synthetic_telemetry,SYN_001134,113.4,STAGE_1_FLIGHT,6.2149,240.198,96.066,336.264,2.500343513834239
synthetic_telemetry,SYN_001135,113.5,STAGE_1_FLIGHT,6.2147499999999996,240.195,96.065,336.26,2.500338312600843
synthetic_telemetry,SYN_001136,113.60000000000001,STAGE_1_FLIGHT,6.2146,240.192,96.064,336.256,2.500333111259161
synthetic_telemetry,SYN_001137,113.7,STAGE_1_FLIGHT,6.21445,240.189,96.063,336.252,2.5003279098091875
synthetic_telemetry,SYN_001138,113.80000000000001,STAGE_1_FLIGHT,6.2143,240.186,96.062,336.248,2.5003227082509216
synthetic_telemetry,SYN_001139,113.9,STAGE_1_FLIGHT,6.21415,240.183,96.06099999999999,336.24399999999997,2.500317506584358
synthetic_telemetry,SYN_001140,114.0,STAGE_1_FLIGHT,6.2139999999999995,240.18,96.06,336.24,2.500312304809494
synthetic_telemetry,SYN_001141,114.10000000000001,STAGE_1_FLIGHT,6.21385,240.177,96.059,336.236,2.5003071029263264
synthetic_telemetry,SYN_001142,114.2,STAGE_1_FLIGHT,6.2137,240.174,96.05799999999999,336.23199999999997,2.500301900934852
synthetic_telemetry,SYN_001143,114.30000000000001,STAGE_1_FLIGHT,6.21355,240.171,96.057,336.228,2.5002966988350663
synthetic_telemetry,SYN_001144,114.4,STAGE_1_FLIGHT,6.2134,240.168,96.056,336.224,2.500291496626968
synthetic_telemetry,SYN_001145,114.5,STAGE_1_FLIGHT,6.2132499999999995,240.16500000000002,96.05499999999999,336.22,2.5002862943105515
synthetic_telemetry,SYN_001146,114.60000000000001,STAGE_1_FLIGHT,6.2131,240.162,96.054,336.216,2.5002810918858143
synthetic_telemetry,SYN_001147,114.7,STAGE_1_FLIGHT,6.21295,240.159,96.053,336.212,2.500275889352753
synthetic_telemetry,SYN_001148,114.80000000000001,STAGE_1_FLIGHT,6.2128,240.156,96.05199999999999,336.20799999999997,2.500270686711365
synthetic_telemetry,SYN_001149,114.9,STAGE_1_FLIGHT,6.21265,240.153,96.051,336.204,2.500265483961645
synthetic_telemetry,SYN_001150,115.0,STAGE_1_FLIGHT,6.2125,240.15,96.05,336.2,2.500260281103592
synthetic_telemetry,SYN_001151,115.10000000000001,STAGE_1_FLIGHT,6.21235,240.147,96.04899999999999,336.19599999999997,2.500255078137201
synthetic_telemetry,SYN_001152,115.2,STAGE_1_FLIGHT,6.2122,240.144,96.048,336.192,2.500249875062469
synthetic_telemetry,SYN_001153,115.30000000000001,STAGE_1_FLIGHT,6.21205,240.141,96.047,336.188,2.5002446718793925
synthetic_telemetry,SYN_001154,115.4,STAGE_1_FLIGHT,6.2119,240.138,96.04599999999999,336.18399999999997,2.5002394685879685
synthetic_telemetry,SYN_001155,115.5,STAGE_1_FLIGHT,6.21175,240.135,96.045,336.18,2.500234265188193
synthetic_telemetry,SYN_001156,115.60000000000001,STAGE_1_FLIGHT,6.2116,240.132,96.044,336.176,2.5002290616800633
synthetic_telemetry,SYN_001157,115.7,STAGE_1_FLIGHT,6.21145,240.129,96.04299999999999,336.17199999999997,2.500223858063576
synthetic_telemetry,SYN_001158,115.80000000000001,STAGE_1_FLIGHT,6.2113,240.126,96.042,336.168,2.500218654338727
synthetic_telemetry,SYN_001159,115.9,STAGE_1_FLIGHT,6.21115,240.123,96.041,336.164,2.5002134505055134
synthetic_telemetry,SYN_001160,116.0,STAGE_1_FLIGHT,6.211,240.12,96.03999999999999,336.15999999999997,2.500208246563932
synthetic_telemetry,SYN_001161,116.10000000000001,STAGE_1_FLIGHT,6.21085,240.117,96.039,336.156,2.5002030425139785
synthetic_telemetry,SYN_001162,116.2,STAGE_1_FLIGHT,6.2107,240.114,96.038,336.152,2.500197838355651
synthetic_telemetry,SYN_001163,116.30000000000001,STAGE_1_FLIGHT,6.21055,240.111,96.03699999999999,336.14799999999997,2.500192634088945
synthetic_telemetry,SYN_001164,116.4,STAGE_1_FLIGHT,6.2104,240.108,96.036,336.144,2.5001874297138573
synthetic_telemetry,SYN_001165,116.5,STAGE_1_FLIGHT,6.21025,240.10500000000002,96.035,336.14,2.500182225230385
synthetic_telemetry,SYN_001166,116.60000000000001,STAGE_1_FLIGHT,6.2101,240.102,96.03399999999999,336.13599999999997,2.500177020638524
synthetic_telemetry,SYN_001167,116.7,STAGE_1_FLIGHT,6.20995,240.099,96.033,336.132,2.500171815938271
synthetic_telemetry,SYN_001168,116.80000000000001,STAGE_1_FLIGHT,6.2097999999999995,240.096,96.032,336.128,2.5001666111296235
synthetic_telemetry,SYN_001169,116.9,STAGE_1_FLIGHT,6.20965,240.093,96.03099999999999,336.12399999999997,2.500161406212577
synthetic_telemetry,SYN_001170,117.0,STAGE_1_FLIGHT,6.2095,240.09,96.03,336.12,2.5001562011871292
synthetic_telemetry,SYN_001171,117.10000000000001,STAGE_1_FLIGHT,6.20935,240.087,96.029,336.116,2.5001509960532755
synthetic_telemetry,SYN_001172,117.2,STAGE_1_FLIGHT,6.2092,240.084,96.02799999999999,336.11199999999997,2.500145790811014
synthetic_telemetry,SYN_001173,117.30000000000001,STAGE_1_FLIGHT,6.20905,240.081,96.027,336.108,2.5001405854603393
synthetic_telemetry,SYN_001174,117.4,STAGE_1_FLIGHT,6.2089,240.078,96.026,336.104,2.50013538000125
synthetic_telemetry,SYN_001175,117.5,STAGE_1_FLIGHT,6.20875,240.075,96.025,336.1,2.5001301744337407
synthetic_telemetry,SYN_001176,117.60000000000001,STAGE_1_FLIGHT,6.2086,240.072,96.024,336.096,2.5001249687578104
synthetic_telemetry,SYN_001177,117.7,STAGE_1_FLIGHT,6.20845,240.069,96.023,336.092,2.5001197629734544
synthetic_telemetry,SYN_001178,117.80000000000001,STAGE_1_FLIGHT,6.2083,240.066,96.022,336.088,2.500114557080669
synthetic_telemetry,SYN_001179,117.9,STAGE_1_FLIGHT,6.20815,240.063,96.021,336.084,2.5001093510794514
synthetic_telemetry,SYN_001180,118.0,STAGE_1_FLIGHT,6.208,240.06,96.02,336.08,2.5001041449697983
synthetic_telemetry,SYN_001181,118.10000000000001,STAGE_1_FLIGHT,6.20785,240.057,96.019,336.076,2.500098938751705
synthetic_telemetry,SYN_001182,118.2,STAGE_1_FLIGHT,6.2077,240.054,96.018,336.072,2.5000937324251704
synthetic_telemetry,SYN_001183,118.30000000000001,STAGE_1_FLIGHT,6.20755,240.051,96.017,336.068,2.500088525990189
synthetic_telemetry,SYN_001184,118.4,STAGE_1_FLIGHT,6.2074,240.048,96.016,336.064,2.500083319446759
synthetic_telemetry,SYN_001185,118.5,STAGE_1_FLIGHT,6.20725,240.04500000000002,96.015,336.06,2.500078112794876
synthetic_telemetry,SYN_001186,118.60000000000001,STAGE_1_FLIGHT,6.2071,240.042,96.014,336.056,2.5000729060345366
synthetic_telemetry,SYN_001187,118.7,STAGE_1_FLIGHT,6.20695,240.039,96.013,336.052,2.500067699165738
synthetic_telemetry,SYN_001188,118.80000000000001,STAGE_1_FLIGHT,6.2068,240.036,96.012,336.048,2.5000624921884764
synthetic_telemetry,SYN_001189,118.9,STAGE_1_FLIGHT,6.20665,240.033,96.011,336.044,2.5000572851027485
synthetic_telemetry,SYN_001190,119.0,STAGE_1_FLIGHT,6.2065,240.03,96.01,336.04,2.500052077908551
synthetic_telemetry,SYN_001191,119.10000000000001,STAGE_1_FLIGHT,6.20635,240.027,96.009,336.036,2.5000468706058805
synthetic_telemetry,SYN_001192,119.2,STAGE_1_FLIGHT,6.2062,240.024,96.008,336.032,2.5000416631947338
synthetic_telemetry,SYN_001193,119.30000000000001,STAGE_1_FLIGHT,6.20605,240.021,96.007,336.028,2.5000364556751067
synthetic_telemetry,SYN_001194,119.4,STAGE_1_FLIGHT,6.2059,240.018,96.006,336.024,2.500031248046997
synthetic_telemetry,SYN_001195,119.5,STAGE_1_FLIGHT,6.20575,240.015,96.005,336.02,2.5000260403104004
synthetic_telemetry,SYN_001196,119.60000000000001,STAGE_1_FLIGHT,6.2056000000000004,240.012,96.004,336.016,2.5000208324653137
synthetic_telemetry,SYN_001197,119.7,STAGE_1_FLIGHT,6.20545,240.009,96.003,336.012,2.5000156245117338
synthetic_telemetry,SYN_001198,119.80000000000001,STAGE_1_FLIGHT,6.2053,240.006,96.002,336.008,2.5000104164496575
synthetic_telemetry,SYN_001199,119.9,STAGE_1_FLIGHT,6.20515,240.003,96.001,336.004,2.50000520827908
synthetic_telemetry,SYN_001200,120.0,STAGE_1_FLIGHT,6.205,240.0,96.0,336.0,2.5
synthetic_telemetry,SYN_001201,120.10000000000001,STAGE_1_FLIGHT,6.20485,239.998,95.998,335.996,2.500031250651055
synthetic_telemetry,SYN_001202,120.2,STAGE_1_FLIGHT,6.2047,239.996,95.996,335.992,2.5000625026042753
synthetic_telemetry,SYN_001203,120.30000000000001,STAGE_1_FLIGHT,6.20455,239.994,95.994,335.988,2.500093755859741
synthetic_telemetry,SYN_001204,120.4,STAGE_1_FLIGHT,6.2044,239.992,95.992,335.984,2.5001250104175345
synthetic_telemetry,SYN_001205,120.5,STAGE_1_FLIGHT,6.20425,239.99,95.99,335.98,2.5001562662777377
synthetic_telemetry,SYN_001206,120.60000000000001,STAGE_1_FLIGHT,6.2041,239.988,95.988,335.976,2.50018752344043
synthetic_telemetry,SYN_001207,120.7,STAGE_1_FLIGHT,6.20395,239.986,95.986,335.972,2.5002187819056942
synthetic_telemetry,SYN_001208,120.80000000000001,STAGE_1_FLIGHT,6.2038,239.984,95.984,335.968,2.5002500416736124
synthetic_telemetry,SYN_001209,120.9,STAGE_1_FLIGHT,6.20365,239.982,95.982,335.964,2.5002813027442645
synthetic_telemetry,SYN_001210,121.0,STAGE_1_FLIGHT,6.2035,239.98,95.98,335.96,2.5003125651177327
synthetic_telemetry,SYN_001211,121.10000000000001,STAGE_1_FLIGHT,6.20335,239.978,95.978,335.956,2.5003438287940987
synthetic_telemetry,SYN_001212,121.2,STAGE_1_FLIGHT,6.2032,239.976,95.976,335.952,2.5003750937734432
synthetic_telemetry,SYN_001213,121.30000000000001,STAGE_1_FLIGHT,6.20305,239.974,95.974,335.948,2.500406360055848
synthetic_telemetry,SYN_001214,121.4,STAGE_1_FLIGHT,6.2029000000000005,239.972,95.972,335.944,2.5004376276413955
synthetic_telemetry,SYN_001215,121.5,STAGE_1_FLIGHT,6.20275,239.97,95.97,335.94,2.500468896530166
synthetic_telemetry,SYN_001216,121.60000000000001,STAGE_1_FLIGHT,6.2026,239.968,95.968,335.936,2.5005001667222406
synthetic_telemetry,SYN_001217,121.7,STAGE_1_FLIGHT,6.20245,239.966,95.966,335.932,2.500531438217702
synthetic_telemetry,SYN_001218,121.80000000000001,STAGE_1_FLIGHT,6.2023,239.964,95.964,335.928,2.5005627110166313
synthetic_telemetry,SYN_001219,121.9,STAGE_1_FLIGHT,6.2021500000000005,239.962,95.962,335.924,2.5005939851191092
synthetic_telemetry,SYN_001220,122.0,STAGE_1_FLIGHT,6.202,239.96,95.96,335.92,2.500625260525219
synthetic_telemetry,SYN_001221,122.10000000000001,STAGE_1_FLIGHT,6.20185,239.958,95.958,335.916,2.5006565372350402
synthetic_telemetry,SYN_001222,122.2,STAGE_1_FLIGHT,6.2017,239.956,95.956,335.912,2.5006878152486554
synthetic_telemetry,SYN_001223,122.30000000000001,STAGE_1_FLIGHT,6.20155,239.954,95.954,335.908,2.5007190945661466
synthetic_telemetry,SYN_001224,122.4,STAGE_1_FLIGHT,6.2014000000000005,239.952,95.952,335.904,2.500750375187594
synthetic_telemetry,SYN_001225,122.5,STAGE_1_FLIGHT,6.20125,239.95,95.95,335.9,2.5007816571130794
synthetic_telemetry,SYN_001226,122.60000000000001,STAGE_1_FLIGHT,6.2011,239.948,95.948,335.896,2.5008129403426858
synthetic_telemetry,SYN_001227,122.7,STAGE_1_FLIGHT,6.20095,239.946,95.946,335.892,2.5008442248764933
synthetic_telemetry,SYN_001228,122.80000000000001,STAGE_1_FLIGHT,6.2008,239.94400000000002,95.944,335.88800000000003,2.5008755107145837
synthetic_telemetry,SYN_001229,122.9,STAGE_1_FLIGHT,6.20065,239.942,95.942,335.884,2.5009067978570387
synthetic_telemetry,SYN_001230,123.0,STAGE_1_FLIGHT,6.2005,239.94,95.94,335.88,2.50093808630394
synthetic_telemetry,SYN_001231,123.10000000000001,STAGE_1_FLIGHT,6.20035,239.93800000000002,95.938,335.87600000000003,2.500969376055369
synthetic_telemetry,SYN_001232,123.2,STAGE_1_FLIGHT,6.200200000000001,239.936,95.93599999999999,335.872,2.501000667111408
synthetic_telemetry,SYN_001233,123.30000000000001,STAGE_1_FLIGHT,6.20005,239.934,95.934,335.868,2.501031959472137
synthetic_telemetry,SYN_001234,123.4,STAGE_1_FLIGHT,6.1999,239.93200000000002,95.932,335.86400000000003,2.501063253137639
synthetic_telemetry,SYN_001235,123.5,STAGE_1_FLIGHT,6.19975,239.93,95.92999999999999,335.86,2.5010945481079956
synthetic_telemetry,SYN_001236,123.60000000000001,STAGE_1_FLIGHT,6.1996,239.928,95.928,335.856,2.5011258443832873
synthetic_telemetry,SYN_001237,123.7,STAGE_1_FLIGHT,6.199450000000001,239.92600000000002,95.926,335.85200000000003,2.501157141963597
synthetic_telemetry,SYN_001238,123.80000000000001,STAGE_1_FLIGHT,6.1993,239.924,95.92399999999999,335.848,2.5011884408490057
synthetic_telemetry,SYN_001239,123.9,STAGE_1_FLIGHT,6.19915,239.922,95.922,335.844,2.501219741039595
synthetic_telemetry,SYN_001240,124.0,STAGE_1_FLIGHT,6.199,239.92000000000002,95.92,335.84000000000003,2.501251042535446
synthetic_telemetry,SYN_001241,124.10000000000001,STAGE_1_FLIGHT,6.19885,239.918,95.91799999999999,335.836,2.501282345336642
synthetic_telemetry,SYN_001242,124.2,STAGE_1_FLIGHT,6.1987000000000005,239.916,95.916,335.832,2.501313649443263
synthetic_telemetry,SYN_001243,124.30000000000001,STAGE_1_FLIGHT,6.19855,239.91400000000002,95.914,335.82800000000003,2.501344954855391
synthetic_telemetry,SYN_001244,124.4,STAGE_1_FLIGHT,6.1984,239.912,95.91199999999999,335.824,2.501376261573109
synthetic_telemetry,SYN_001245,124.5,STAGE_1_FLIGHT,6.19825,239.91,95.91,335.82,2.5014075695964966
synthetic_telemetry,SYN_001246,124.60000000000001,STAGE_1_FLIGHT,6.1981,239.90800000000002,95.908,335.81600000000003,2.501438878925637
synthetic_telemetry,SYN_001247,124.7,STAGE_1_FLIGHT,6.1979500000000005,239.906,95.90599999999999,335.812,2.5014701895606115
synthetic_telemetry,SYN_001248,124.80000000000001,STAGE_1_FLIGHT,6.1978,239.904,95.904,335.808,2.5015015015015014
synthetic_telemetry,SYN_001249,124.9,STAGE_1_FLIGHT,6.19765,239.90200000000002,95.902,335.80400000000003,2.5015328147483893
synthetic_telemetry,SYN_001250,125.0,STAGE_1_FLIGHT,6.1975,239.9,95.9,335.8,2.5015641293013555
synthetic_telemetry,SYN_001251,125.10000000000001,STAGE_1_FLIGHT,6.19735,239.898,95.898,335.796,2.501595445160483
synthetic_telemetry,SYN_001252,125.2,STAGE_1_FLIGHT,6.1972000000000005,239.89600000000002,95.896,335.79200000000003,2.501626762325853
synthetic_telemetry,SYN_001253,125.30000000000001,STAGE_1_FLIGHT,6.19705,239.894,95.89399999999999,335.788,2.5016580807975477
synthetic_telemetry,SYN_001254,125.4,STAGE_1_FLIGHT,6.1969,239.892,95.892,335.784,2.5016894005756476
synthetic_telemetry,SYN_001255,125.5,STAGE_1_FLIGHT,6.196750000000001,239.89000000000001,95.89,335.78000000000003,2.5017207216602357
synthetic_telemetry,SYN_001256,125.60000000000001,STAGE_1_FLIGHT,6.1966,239.888,95.888,335.776,2.5017520440513934
synthetic_telemetry,SYN_001257,125.7,STAGE_1_FLIGHT,6.1964500000000005,239.886,95.886,335.772,2.5017833677492023
synthetic_telemetry,SYN_001258,125.80000000000001,STAGE_1_FLIGHT,6.1963,239.88400000000001,95.884,335.76800000000003,2.501814692753744
synthetic_telemetry,SYN_001259,125.9,STAGE_1_FLIGHT,6.19615,239.882,95.882,335.764,2.5018460190651006
synthetic_telemetry,SYN_001260,126.0,STAGE_1_FLIGHT,6.196000000000001,239.88,95.88,335.76,2.5018773466833544
synthetic_telemetry,SYN_001261,126.10000000000001,STAGE_1_FLIGHT,6.19585,239.87800000000001,95.878,335.75600000000003,2.501908675608586
synthetic_telemetry,SYN_001262,126.2,STAGE_1_FLIGHT,6.1957,239.876,95.876,335.752,2.501940005840878
synthetic_telemetry,SYN_001263,126.30000000000001,STAGE_1_FLIGHT,6.19555,239.874,95.874,335.748,2.501971337380312
synthetic_telemetry,SYN_001264,126.4,STAGE_1_FLIGHT,6.1954,239.872,95.872,335.744,2.5020026702269695
synthetic_telemetry,SYN_001265,126.5,STAGE_1_FLIGHT,6.195250000000001,239.87,95.87,335.74,2.5020340043809326
synthetic_telemetry,SYN_001266,126.60000000000001,STAGE_1_FLIGHT,6.1951,239.868,95.868,335.736,2.502065339842283
synthetic_telemetry,SYN_001267,126.7,STAGE_1_FLIGHT,6.19495,239.866,95.866,335.732,2.502096676611103
synthetic_telemetry,SYN_001268,126.80000000000001,STAGE_1_FLIGHT,6.1948,239.864,95.864,335.728,2.502128014687474
synthetic_telemetry,SYN_001269,126.9,STAGE_1_FLIGHT,6.19465,239.862,95.862,335.724,2.5021593540714777
synthetic_telemetry,SYN_001270,127.0,STAGE_1_FLIGHT,6.194500000000001,239.86,95.86,335.72,2.5021906947631964
synthetic_telemetry,SYN_001271,127.10000000000001,STAGE_1_FLIGHT,6.19435,239.858,95.858,335.716,2.5022220367627113
synthetic_telemetry,SYN_001272,127.2,STAGE_1_FLIGHT,6.1942,239.856,95.856,335.712,2.5022533800701052
synthetic_telemetry,SYN_001273,127.30000000000001,STAGE_1_FLIGHT,6.194050000000001,239.854,95.854,335.708,2.502284724685459
synthetic_telemetry,SYN_001274,127.4,STAGE_1_FLIGHT,6.1939,239.852,95.852,335.704,2.502316070608855
