source,sample_id,timestamp,flight_phase,P_chamber,T_chamber,m_ox,m_fuel,F_thrust,N_pump,P_tank_lox,P_tank_fuel,vib_x,vib_y,vib_z,acc_axial,v_batt,i_bus,T_skin,rate_roll,rate_pitch,rate_yaw
synthetic_telemetry,SYN_000905,90.5,STAGE_1_FLIGHT,6.199,3200.25,239.985,95.995,749.95,34998.5,3.838,3.2185,4.08,3.885,4.375,4.13,26.995,22.095000000000002,508.0,-0.0005,0.0,0.0005
synthetic_telemetry,SYN_000906,90.60000000000001,STAGE_1_FLIGHT,6.1988,3200.3,239.982,95.994,749.94,34998.2,3.8375999999999997,3.2182,4.055999999999998,3.861999999999998,4.349999999999998,4.136,26.994,22.094,507.59999999999997,-0.0006000000000000085,0.0,0.0006000000000000085
synthetic_telemetry,SYN_000907,90.7,STAGE_1_FLIGHT,6.1986,3200.35,239.97899999999998,95.993,749.93,34997.9,3.8371999999999997,3.2179,4.031999999999999,3.8389999999999995,4.324999999999999,4.1419999999999995,26.993,22.093,507.2,-0.0007000000000000028,0.0,0.0007000000000000028
synthetic_telemetry,SYN_000908,90.80000000000001,STAGE_1_FLIGHT,6.1984,3200.4,239.976,95.992,749.92,34997.6,3.8367999999999998,3.2176,4.007999999999997,3.815999999999997,4.299999999999997,4.148000000000001,26.992,22.092000000000002,506.79999999999995,-0.0008000000000000114,0.0,0.0008000000000000114
synthetic_telemetry,SYN_000909,90.9,STAGE_1_FLIGHT,6.1982,3200.45,239.97299999999998,95.991,749.91,34997.3,3.8364,3.2173000000000003,3.9839999999999987,3.792999999999999,4.274999999999999,4.154,26.991,22.091,506.4,-0.0009000000000000057,0.0,0.0009000000000000057
synthetic_telemetry,SYN_000910,91.0,STAGE_1_FLIGHT,6.198,3200.5,239.97,95.99,749.9,34997.0,3.836,3.217,3.96,3.77,4.25,4.16,26.99,22.09,506.0,-0.001,0.0,0.001
synthetic_telemetry,SYN_000911,91.10000000000001,STAGE_1_FLIGHT,6.1978,3200.55,239.96699999999998,95.989,749.89,34996.7,3.8356,3.2167000000000003,3.935999999999998,3.746999999999998,4.224999999999998,4.166,26.989,22.089000000000002,505.59999999999997,-0.0011000000000000085,0.0,0.0011000000000000085
synthetic_telemetry,SYN_000912,91.2,STAGE_1_FLIGHT,6.1976,3200.6,239.964,95.988,749.88,34996.4,3.8352,3.2164,3.9119999999999995,3.7239999999999993,4.199999999999999,4.172,26.988,22.088,505.2,-0.001200000000000003,0.0,0.001200000000000003
synthetic_telemetry,SYN_000913,91.30000000000001,STAGE_1_FLIGHT,6.1974,3200.65,239.96099999999998,95.987,749.87,34996.1,3.8348,3.2161,3.8879999999999972,3.7009999999999974,4.174999999999997,4.178000000000001,26.987,22.087,504.79999999999995,-0.0013000000000000114,0.0,0.0013000000000000114
synthetic_telemetry,SYN_000914,91.4,STAGE_1_FLIGHT,6.1972000000000005,3200.7,239.958,95.986,749.86,34995.8,3.8344,3.2158,3.863999999999999,3.6779999999999986,4.149999999999999,4.184,26.986,22.086000000000002,504.4,-0.0014000000000000056,0.0,0.0014000000000000056
synthetic_telemetry,SYN_000915,91.5,STAGE_1_FLIGHT,6.197,3200.75,239.95499999999998,95.985,749.85,34995.5,3.8339999999999996,3.2155,3.84,3.6550000000000002,4.125,4.1899999999999995,26.985,22.085,504.0,-0.0015,0.0,0.0015
synthetic_telemetry,SYN_000916,91.60000000000001,STAGE_1_FLIGHT,6.1968000000000005,3200.8,239.952,95.984,749.84,34995.2,3.8335999999999997,3.2152000000000003,3.815999999999998,3.631999999999998,4.099999999999998,4.196000000000001,26.983999999999998,22.084,503.59999999999997,-0.0016000000000000085,0.0,0.0016000000000000085
synthetic_telemetry,SYN_000917,91.7,STAGE_1_FLIGHT,6.1966,3200.85,239.94899999999998,95.983,749.83,34994.9,3.8331999999999997,3.2149,3.7919999999999994,3.6089999999999995,4.074999999999999,4.202,26.983,22.083000000000002,503.2,-0.001700000000000003,0.0,0.001700000000000003
synthetic_telemetry,SYN_000918,91.80000000000001,STAGE_1_FLIGHT,6.1964,3200.9,239.946,95.982,749.82,34994.6,3.8327999999999998,3.2146,3.767999999999997,3.5859999999999976,4.049999999999997,4.208,26.982,22.082,502.79999999999995,-0.0018000000000000114,0.0,0.0018000000000000114
synthetic_telemetry,SYN_000919,91.9,STAGE_1_FLIGHT,6.1962,3200.95,239.94299999999998,95.981,749.81,34994.3,3.8324,3.2143,3.743999999999999,3.562999999999999,4.024999999999999,4.214,26.980999999999998,22.081,502.4,-0.0019000000000000056,0.0,0.0019000000000000056
synthetic_telemetry,SYN_000920,92.0,STAGE_1_FLIGHT,6.196,3201.0,239.94,95.98,749.8,34994.0,3.832,3.214,3.72,3.54,4.0,4.22,26.98,22.080000000000002,502.0,-0.002,0.0,0.002
synthetic_telemetry,SYN_000921,92.10000000000001,STAGE_1_FLIGHT,6.1958,3201.05,239.93699999999998,95.979,749.79,34993.7,3.8316,3.2137000000000002,3.695999999999998,3.516999999999998,3.974999999999998,4.226,26.979,22.079,501.59999999999997,-0.0021000000000000085,0.0,0.0021000000000000085
synthetic_telemetry,SYN_000922,92.2,STAGE_1_FLIGHT,6.1956,3201.1,239.934,95.978,749.78,34993.4,3.8312,3.2134,3.6719999999999993,3.4939999999999993,3.9499999999999993,4.232,26.977999999999998,22.078,501.2,-0.0022000000000000027,0.0,0.0022000000000000027
synthetic_telemetry,SYN_000923,92.30000000000001,STAGE_1_FLIGHT,6.1954,3201.15,239.93099999999998,95.977,749.77,34993.1,3.8308,3.2131000000000003,3.6479999999999975,3.4709999999999974,3.924999999999997,4.238,26.977,22.077,500.79999999999995,-0.0023000000000000112,0.0,0.0023000000000000112
synthetic_telemetry,SYN_000924,92.4,STAGE_1_FLIGHT,6.1952,3201.2,239.928,95.976,749.76,34992.8,3.8304,3.2128,3.6239999999999988,3.4479999999999986,3.8999999999999986,4.244,26.976,22.076,500.4,-0.002400000000000006,0.0,0.002400000000000006
synthetic_telemetry,SYN_000925,92.5,STAGE_1_FLIGHT,6.195,3201.25,239.925,95.975,749.75,34992.5,3.83,3.2125000000000004,3.6,3.425,3.875,4.25,26.975,22.075000000000003,500.0,-0.0025,0.0,0.0025
synthetic_telemetry,SYN_000926,92.60000000000001,STAGE_1_FLIGHT,6.1948,3201.3,239.922,95.974,749.74,34992.2,3.8295999999999997,3.2122,3.575999999999998,3.4019999999999984,3.849999999999998,4.256,26.974,22.074,499.59999999999997,-0.0026000000000000086,0.0,0.0026000000000000086
synthetic_telemetry,SYN_000927,92.7,STAGE_1_FLIGHT,6.1946,3201.35,239.91899999999998,95.973,749.73,34991.9,3.8291999999999997,3.2119,3.5519999999999996,3.3789999999999996,3.8249999999999993,4.262,26.973,22.073,499.2,-0.0027000000000000027,0.0,0.0027000000000000027
synthetic_telemetry,SYN_000928,92.80000000000001,STAGE_1_FLIGHT,6.1944,3201.4,239.916,95.97200000000001,749.72,34991.6,3.8287999999999998,3.2116000000000002,3.5279999999999974,3.355999999999997,3.799999999999997,4.268000000000001,26.971999999999998,22.072,498.79999999999995,-0.0028000000000000112,0.0,0.0028000000000000112
synthetic_telemetry,SYN_000929,92.9,STAGE_1_FLIGHT,6.1942,3201.45,239.91299999999998,95.971,749.71,34991.3,3.8284,3.2113,3.5039999999999987,3.332999999999999,3.7749999999999986,4.274,26.971,22.071,498.4,-0.002900000000000006,0.0,0.002900000000000006
synthetic_telemetry,SYN_000930,93.0,STAGE_1_FLIGHT,6.194,3201.5,239.91,95.97,749.7,34991.0,3.828,3.2110000000000003,3.48,3.31,3.75,4.279999999999999,26.97,22.07,498.0,-0.003,0.0,0.003
synthetic_telemetry,SYN_000931,93.10000000000001,STAGE_1_FLIGHT,6.1938,3201.55,239.90699999999998,95.96900000000001,749.69,34990.7,3.8276,3.2107,3.4559999999999977,3.286999999999998,3.724999999999998,4.2860000000000005,26.969,22.069000000000003,497.59999999999997,-0.0031000000000000086,0.0,0.0031000000000000086
synthetic_telemetry,SYN_000932,93.2,STAGE_1_FLIGHT,6.1936,3201.6,239.904,95.968,749.68,34990.4,3.8272,3.2104,3.4319999999999995,3.2639999999999993,3.6999999999999993,4.292,26.968,22.068,497.2,-0.0032000000000000028,0.0,0.0032000000000000028
synthetic_telemetry,SYN_000933,93.30000000000001,STAGE_1_FLIGHT,6.1934,3201.65,239.90099999999998,95.967,749.67,34990.1,3.8268,3.2101,3.4079999999999973,3.2409999999999974,3.674999999999997,4.298000000000001,26.967,22.067,496.79999999999995,-0.0033000000000000113,0.0,0.0033000000000000113
synthetic_telemetry,SYN_000934,93.4,STAGE_1_FLIGHT,6.1932,3201.7,239.898,95.96600000000001,749.66,34989.8,3.8264,3.2098,3.3839999999999986,3.2179999999999986,3.6499999999999986,4.304,26.966,22.066000000000003,496.4,-0.003400000000000006,0.0,0.003400000000000006
synthetic_telemetry,SYN_000935,93.5,STAGE_1_FLIGHT,6.193,3201.75,239.89499999999998,95.965,749.65,34989.5,3.8259999999999996,3.2095000000000002,3.36,3.1950000000000003,3.625,4.31,26.965,22.065,496.0,-0.0035,0.0,0.0035
synthetic_telemetry,SYN_000936,93.60000000000001,STAGE_1_FLIGHT,6.1928,3201.8,239.892,95.964,749.64,34989.2,3.8255999999999997,3.2092,3.335999999999998,3.171999999999998,3.599999999999998,4.316000000000001,26.964,22.064,495.59999999999997,-0.0036000000000000086,0.0,0.0036000000000000086
synthetic_telemetry,SYN_000937,93.7,STAGE_1_FLIGHT,6.1926,3201.85,239.88899999999998,95.96300000000001,749.63,34988.9,3.8251999999999997,3.2089000000000003,3.3119999999999994,3.1489999999999996,3.5749999999999993,4.322,26.963,22.063000000000002,495.2,-0.0037000000000000028,0.0,0.0037000000000000028
synthetic_telemetry,SYN_000938,93.80000000000001,STAGE_1_FLIGHT,6.1924,3201.9,239.886,95.962,749.62,34988.6,3.8247999999999998,3.2086,3.287999999999997,3.1259999999999977,3.549999999999997,4.328,26.962,22.062,494.79999999999995,-0.0038000000000000113,0.0,0.0038000000000000113
synthetic_telemetry,SYN_000939,93.9,STAGE_1_FLIGHT,6.1922,3201.95,239.88299999999998,95.961,749.61,34988.3,3.8244,3.2083,3.2639999999999985,3.102999999999999,3.5249999999999986,4.3340000000000005,26.961,22.061,494.4,-0.003900000000000006,0.0,0.003900000000000006
synthetic_telemetry,SYN_000940,94.0,STAGE_1_FLIGHT,6.192,3202.0,239.88,95.96000000000001,749.6,34988.0,3.824,3.208,3.24,3.08,3.5,4.34,26.96,22.060000000000002,494.0,-0.004,0.0,0.004
synthetic_telemetry,SYN_000941,94.10000000000001,STAGE_1_FLIGHT,6.1918,3202.05,239.87699999999998,95.959,749.59,34987.7,3.8236,3.2077,3.215999999999998,3.056999999999998,3.474999999999998,4.346,26.959,22.059,493.59999999999997,-0.004100000000000009,0.0,0.004100000000000009
synthetic_telemetry,SYN_000942,94.2,STAGE_1_FLIGHT,6.1916,3202.1,239.874,95.958,749.58,34987.4,3.8232,3.2074000000000003,3.1919999999999993,3.0339999999999994,3.4499999999999993,4.352,26.958,22.058,493.2,-0.004200000000000003,0.0,0.004200000000000003
synthetic_telemetry,SYN_000943,94.30000000000001,STAGE_1_FLIGHT,6.1914,3202.15,239.87099999999998,95.95700000000001,749.57,34987.1,3.8228,3.2071,3.1679999999999975,3.0109999999999975,3.424999999999997,4.3580000000000005,26.957,22.057000000000002,492.79999999999995,-0.004300000000000011,0.0,0.004300000000000011
synthetic_telemetry,SYN_000944,94.4,STAGE_1_FLIGHT,6.1912,3202.2,239.868,95.956,749.56,34986.8,3.8224,3.2068,3.1439999999999984,2.9879999999999987,3.3999999999999986,4.364,26.956,22.056,492.4,-0.0044000000000000055,0.0,0.0044000000000000055
synthetic_telemetry,SYN_000945,94.5,STAGE_1_FLIGHT,6.191,3202.25,239.865,95.955,749.55,34986.5,3.822,3.2065,3.12,2.965,3.375,4.37,26.955,22.055,492.0,-0.0045000000000000005,0.0,0.0045000000000000005
synthetic_telemetry,SYN_000946,94.60000000000001,STAGE_1_FLIGHT,6.1908,3202.3,239.862,95.95400000000001,749.54,34986.2,3.8215999999999997,3.2062,3.095999999999998,2.9419999999999984,3.349999999999998,4.376,26.954,22.054000000000002,491.59999999999997,-0.004600000000000009,0.0,0.004600000000000009
synthetic_telemetry,SYN_000947,94.7,STAGE_1_FLIGHT,6.1906,3202.35,239.85899999999998,95.953,749.53,34985.9,3.8211999999999997,3.2059,3.071999999999999,2.9189999999999996,3.3249999999999993,4.382,26.953,22.053,491.2,-0.004700000000000003,0.0,0.004700000000000003
synthetic_telemetry,SYN_000948,94.80000000000001,STAGE_1_FLIGHT,6.1904,3202.4,239.856,95.952,749.52,34985.6,3.8207999999999998,3.2056,3.0479999999999974,2.8959999999999972,3.299999999999997,4.388000000000001,26.951999999999998,22.052,490.79999999999995,-0.004800000000000012,0.0,0.004800000000000012
synthetic_telemetry,SYN_000949,94.9,STAGE_1_FLIGHT,6.1902,3202.45,239.85299999999998,95.95100000000001,749.51,34985.3,3.8204,3.2053000000000003,3.0239999999999987,2.872999999999999,3.2749999999999986,4.394,26.951,22.051000000000002,490.4,-0.004900000000000006,0.0,0.004900000000000006
synthetic_telemetry,SYN_000950,95.0,STAGE_1_FLIGHT,6.1899999999999995,3202.5,239.85,95.95,749.5,34985.0,3.82,3.205,3.0,2.85,3.25,4.4,26.95,22.05,490.0,-0.005,0.0,0.005
synthetic_telemetry,SYN_000951,95.10000000000001,STAGE_1_FLIGHT,6.1898,3202.55,239.84699999999998,95.949,749.49,34984.7,3.8196,3.2047,2.975999999999998,2.826999999999998,3.224999999999998,4.406000000000001,26.948999999999998,22.049,489.59999999999997,-0.005100000000000009,0.0,0.005100000000000009
synthetic_telemetry,SYN_000952,95.2,STAGE_1_FLIGHT,6.1895999999999995,3202.6,239.844,95.94800000000001,749.48,34984.4,3.8192,3.2044,2.951999999999999,2.8039999999999994,3.1999999999999993,4.412,26.948,22.048000000000002,489.2,-0.005200000000000003,0.0,0.005200000000000003
synthetic_telemetry,SYN_000953,95.30000000000001,STAGE_1_FLIGHT,6.1894,3202.65,239.84099999999998,95.947,749.47,34984.1,3.8188,3.2041,2.9279999999999973,2.7809999999999975,3.174999999999997,4.418000000000001,26.947,22.047,488.79999999999995,-0.005300000000000011,0.0,0.005300000000000011
synthetic_telemetry,SYN_000954,95.4,STAGE_1_FLIGHT,6.1892,3202.7,239.838,95.946,749.46,34983.8,3.8184,3.2038,2.9039999999999986,2.757999999999999,3.1499999999999986,4.424,26.945999999999998,22.046,488.4,-0.0054000000000000055,0.0,0.0054000000000000055
synthetic_telemetry,SYN_000955,95.5,STAGE_1_FLIGHT,6.189,3202.75,239.83499999999998,95.94500000000001,749.45,34983.5,3.8179999999999996,3.2035,2.88,2.7350000000000003,3.125,4.43,26.945,22.045,488.0,-0.0055,0.0,0.0055
synthetic_telemetry,SYN_000956,95.60000000000001,STAGE_1_FLIGHT,6.1888,3202.8,239.832,95.944,749.44,34983.2,3.8175999999999997,3.2032,2.855999999999998,2.711999999999998,3.099999999999998,4.436000000000001,26.944,22.044,487.59999999999997,-0.005600000000000009,0.0,0.005600000000000009
synthetic_telemetry,SYN_000957,95.7,STAGE_1_FLIGHT,6.1886,3202.85,239.82899999999998,95.943,749.43,34982.9,3.8171999999999997,3.2029,2.831999999999999,2.688999999999999,3.0749999999999993,4.442,26.942999999999998,22.043,487.2,-0.005700000000000003,0.0,0.005700000000000003
synthetic_telemetry,SYN_000958,95.80000000000001,STAGE_1_FLIGHT,6.1884,3202.9,239.826,95.94200000000001,749.42,34982.6,3.8167999999999997,3.2026,2.807999999999997,2.6659999999999977,3.049999999999997,4.448,26.942,22.042,486.79999999999995,-0.005800000000000012,0.0,0.005800000000000012
synthetic_telemetry,SYN_000959,95.9,STAGE_1_FLIGHT,6.1882,3202.95,239.82299999999998,95.941,749.41,34982.3,3.8164,3.2023,2.7839999999999985,2.642999999999999,3.0249999999999986,4.454000000000001,26.941,22.041,486.4,-0.005900000000000006,0.0,0.005900000000000006
synthetic_telemetry,SYN_000960,96.0,STAGE_1_FLIGHT,6.188,3203.0,239.82,95.94,749.4,34982.0,3.816,3.202,2.76,2.62,3.0,4.46,26.939999999999998,22.04,486.0,-0.006,0.0,0.006
synthetic_telemetry,SYN_000961,96.10000000000001,STAGE_1_FLIGHT,6.1878,3203.05,239.81699999999998,95.93900000000001,749.39,34981.7,3.8156,3.2017,2.735999999999998,2.596999999999998,2.974999999999998,4.466,26.939,22.039,485.59999999999997,-0.006100000000000009,0.0,0.006100000000000009
synthetic_telemetry,SYN_000962,96.2,STAGE_1_FLIGHT,6.1876,3203.1,239.814,95.938,749.38,34981.4,3.8152,3.2014,2.7119999999999993,2.5739999999999994,2.9499999999999993,4.472,26.938,22.038,485.2,-0.006200000000000003,0.0,0.006200000000000003
synthetic_telemetry,SYN_000963,96.30000000000001,STAGE_1_FLIGHT,6.1874,3203.15,239.81099999999998,95.937,749.37,34981.1,3.8148,3.2011,2.687999999999997,2.5509999999999975,2.924999999999997,4.478000000000001,26.936999999999998,22.037,484.79999999999995,-0.006300000000000011,0.0,0.006300000000000011
synthetic_telemetry,SYN_000964,96.4,STAGE_1_FLIGHT,6.1872,3203.2,239.808,95.936,749.36,34980.8,3.8144,3.2008,2.663999999999999,2.5279999999999987,2.8999999999999986,4.484,26.936,22.036,484.4,-0.0064000000000000055,0.0,0.0064000000000000055
synthetic_telemetry,SYN_000965,96.5,STAGE_1_FLIGHT,6.187,3203.25,239.805,95.935,749.35,34980.5,3.814,3.2005,2.6399999999999997,2.505,2.875,4.49,26.935,22.035,484.0,-0.006500000000000001,0.0,0.006500000000000001
synthetic_telemetry,SYN_000966,96.60000000000001,STAGE_1_FLIGHT,6.1868,3203.3,239.802,95.934,749.34,34980.2,3.8135999999999997,3.2002,2.615999999999998,2.4819999999999984,2.849999999999998,4.496,26.933999999999997,22.034,483.59999999999997,-0.006600000000000009,0.0,0.006600000000000009
synthetic_telemetry,SYN_000967,96.7,STAGE_1_FLIGHT,6.186599999999999,3203.35,239.79899999999998,95.933,749.33,34979.9,3.8131999999999997,3.1999,2.591999999999999,2.4589999999999996,2.8249999999999993,4.502,26.933,22.033,483.2,-0.006700000000000003,0.0,0.006700000000000003
synthetic_telemetry,SYN_000968,96.80000000000001,STAGE_1_FLIGHT,6.1864,3203.4,239.796,95.932,749.32,34979.6,3.8127999999999997,3.1995999999999998,2.567999999999997,2.4359999999999973,2.799999999999997,4.508000000000001,26.932,22.032,482.79999999999995,-0.006800000000000012,0.0,0.006800000000000012
synthetic_telemetry,SYN_000969,96.9,STAGE_1_FLIGHT,6.1861999999999995,3203.45,239.79299999999998,95.931,749.31,34979.3,3.8124,3.1993,2.5439999999999987,2.412999999999999,2.7749999999999986,4.514,26.930999999999997,22.031,482.4,-0.006900000000000006,0.0,0.006900000000000006
synthetic_telemetry,SYN_000970,97.0,STAGE_1_FLIGHT,6.186,3203.5,239.79,95.93,749.3,34979.0,3.812,3.199,2.5199999999999996,2.39,2.75,4.52,26.93,22.03,482.0,-0.007,0.0,0.007
synthetic_telemetry,SYN_000971,97.10000000000001,STAGE_1_FLIGHT,6.1857999999999995,3203.55,239.78699999999998,95.929,749.29,34978.7,3.8116,3.1987,2.4959999999999978,2.366999999999998,2.724999999999998,4.526000000000001,26.929,22.029,481.59999999999997,-0.007100000000000009,0.0,0.007100000000000009
synthetic_telemetry,SYN_000972,97.2,STAGE_1_FLIGHT,6.1856,3203.6,239.784,95.928,749.28,34978.4,3.8112,3.1984,2.471999999999999,2.3439999999999994,2.6999999999999993,4.532,26.927999999999997,22.028,481.2,-0.007200000000000003,0.0,0.007200000000000003
synthetic_telemetry,SYN_000973,97.30000000000001,STAGE_1_FLIGHT,6.1854,3203.65,239.78099999999998,95.927,749.27,34978.1,3.8108,3.1981,2.447999999999997,2.3209999999999975,2.674999999999997,4.538,26.927,22.027,480.79999999999995,-0.007300000000000011,0.0,0.007300000000000011
synthetic_telemetry,SYN_000974,97.4,STAGE_1_FLIGHT,6.1852,3203.7,239.778,95.926,749.26,34977.8,3.8104,3.1978,2.4239999999999986,2.297999999999999,2.6499999999999986,4.5440000000000005,26.926,22.026,480.4,-0.0074000000000000055,0.0,0.0074000000000000055
synthetic_telemetry,SYN_000975,97.5,STAGE_1_FLIGHT,6.185,3203.75,239.77499999999998,95.92500000000001,749.25,34977.5,3.8099999999999996,3.1975,2.4,2.2750000000000004,2.625,4.55,26.924999999999997,22.025,480.0,-0.0075,0.0,0.0075
synthetic_telemetry,SYN_000976,97.60000000000001,STAGE_1_FLIGHT,6.1848,3203.8,239.772,95.924,749.24,34977.2,3.8095999999999997,3.1972,2.3759999999999977,2.251999999999998,2.599999999999998,4.556000000000001,26.924,22.024,479.59999999999997,-0.007600000000000009,0.0,0.007600000000000009
synthetic_telemetry,SYN_000977,97.7,STAGE_1_FLIGHT,6.1846,3203.85,239.76899999999998,95.923,749.23,34976.9,3.8091999999999997,3.1969,2.3519999999999994,2.228999999999999,2.5749999999999993,4.562,26.923,22.023,479.2,-0.007700000000000003,0.0,0.007700000000000003
synthetic_telemetry,SYN_000978,97.80000000000001,STAGE_1_FLIGHT,6.1844,3203.9,239.766,95.92200000000001,749.22,34976.6,3.8087999999999997,3.1966,2.327999999999997,2.2059999999999977,2.549999999999997,4.5680000000000005,26.921999999999997,22.022,478.79999999999995,-0.007800000000000012,0.0,0.007800000000000012
synthetic_telemetry,SYN_000979,97.9,STAGE_1_FLIGHT,6.1842,3203.95,239.76299999999998,95.921,749.21,34976.3,3.8084,3.1963,2.3039999999999985,2.182999999999999,2.5249999999999986,4.574000000000001,26.921,22.021,478.4,-0.007900000000000006,0.0,0.007900000000000006
synthetic_telemetry,SYN_000980,98.0,STAGE_1_FLIGHT,6.184,3204.0,239.76,95.92,749.2,34976.0,3.808,3.196,2.28,2.16,2.5,4.58,26.919999999999998,22.02,478.0,-0.008,0.0,0.008
synthetic_telemetry,SYN_000981,98.10000000000001,STAGE_1_FLIGHT,6.1838,3204.05,239.75699999999998,95.91900000000001,749.19,34975.7,3.8076,3.1957,2.2559999999999976,2.1369999999999982,2.474999999999998,4.586,26.919,22.019000000000002,477.59999999999997,-0.008100000000000008,0.0,0.008100000000000008
synthetic_telemetry,SYN_000982,98.2,STAGE_1_FLIGHT,6.1836,3204.1,239.754,95.918,749.18,34975.4,3.8072,3.1954,2.2319999999999993,2.1139999999999994,2.4499999999999993,4.5920000000000005,26.918,22.018,477.2,-0.008200000000000002,0.0,0.008200000000000002
synthetic_telemetry,SYN_000983,98.30000000000001,STAGE_1_FLIGHT,6.1834,3204.15,239.75099999999998,95.917,749.17,34975.1,3.8068,3.1951,2.207999999999997,2.0909999999999975,2.424999999999997,4.598000000000001,26.916999999999998,22.017,476.79999999999995,-0.008300000000000012,0.0,0.008300000000000012
synthetic_telemetry,SYN_000984,98.4,STAGE_1_FLIGHT,6.183199999999999,3204.2,239.748,95.91600000000001,749.16,34974.8,3.8064,3.1948,2.1839999999999984,2.0679999999999987,2.3999999999999986,4.604,26.916,22.016000000000002,476.4,-0.008400000000000006,0.0,0.008400000000000006
synthetic_telemetry,SYN_000985,98.5,STAGE_1_FLIGHT,6.183,3204.25,239.745,95.915,749.15,34974.5,3.806,3.1945,2.1599999999999997,2.045,2.375,4.61,26.915,22.015,476.0,-0.0085,0.0,0.0085
synthetic_telemetry,SYN_000986,98.60000000000001,STAGE_1_FLIGHT,6.182799999999999,3204.3,239.742,95.914,749.14,34974.2,3.8055999999999996,3.1942,2.135999999999998,2.0219999999999985,2.349999999999998,4.6160000000000005,26.913999999999998,22.014,475.59999999999997,-0.008600000000000009,0.0,0.008600000000000009
synthetic_telemetry,SYN_000987,98.7,STAGE_1_FLIGHT,6.1826,3204.35,239.73899999999998,95.91300000000001,749.13,34973.9,3.8051999999999997,3.1939,2.111999999999999,1.9989999999999997,2.3249999999999993,4.622,26.913,22.013,475.2,-0.008700000000000003,0.0,0.008700000000000003
synthetic_telemetry,SYN_000988,98.80000000000001,STAGE_1_FLIGHT,6.1823999999999995,3204.4,239.736,95.912,749.12,34973.6,3.8047999999999997,3.1936,2.087999999999997,1.9759999999999978,2.299999999999997,4.628000000000001,26.912,22.012,474.79999999999995,-0.008800000000000011,0.0,0.008800000000000011
synthetic_telemetry,SYN_000989,98.9,STAGE_1_FLIGHT,6.1822,3204.45,239.73299999999998,95.911,749.11,34973.3,3.8044,3.1933,2.0639999999999983,1.952999999999999,2.2749999999999986,4.634,26.910999999999998,22.011,474.4,-0.008900000000000005,0.0,0.008900000000000005
synthetic_telemetry,SYN_000990,99.0,STAGE_1_FLIGHT,6.1819999999999995,3204.5,239.73,95.91000000000001,749.1,34973.0,3.804,3.193,2.0399999999999996,1.9300000000000002,2.25,4.640000000000001,26.91,22.01,474.0,-0.009000000000000001,0.0,0.009000000000000001
synthetic_telemetry,SYN_000991,99.10000000000001,STAGE_1_FLIGHT,6.1818,3204.55,239.72699999999998,95.909,749.09,34972.7,3.8036,3.1927,2.015999999999998,1.9069999999999983,2.224999999999998,4.646000000000001,26.909,22.009,473.59999999999997,-0.009100000000000009,0.0,0.009100000000000009
synthetic_telemetry,SYN_000992,99.2,STAGE_1_FLIGHT,6.1815999999999995,3204.6,239.724,95.908,749.08,34972.4,3.8032,3.1924,1.991999999999999,1.8839999999999995,2.1999999999999993,4.652,26.907999999999998,22.008,473.2,-0.009200000000000003,0.0,0.009200000000000003
synthetic_telemetry,SYN_000993,99.30000000000001,STAGE_1_FLIGHT,6.1814,3204.65,239.72099999999998,95.90700000000001,749.07,34972.1,3.8028,3.1921,1.9679999999999969,1.8609999999999975,2.174999999999997,4.658000000000001,26.907,22.007,472.79999999999995,-0.009300000000000011,0.0,0.009300000000000011
synthetic_telemetry,SYN_000994,99.4,STAGE_1_FLIGHT,6.1812,3204.7,239.718,95.906,749.06,34971.8,3.8024,3.1917999999999997,1.9439999999999982,1.8379999999999987,2.1499999999999986,4.664000000000001,26.906,22.006,472.4,-0.009400000000000006,0.0,0.009400000000000006
synthetic_telemetry,SYN_000995,99.5,STAGE_1_FLIGHT,6.181,3204.75,239.71499999999997,95.905,749.05,34971.5,3.8019999999999996,3.1915,1.92,1.8150000000000004,2.125,4.67,26.904999999999998,22.005,472.0,-0.0095,0.0,0.0095
synthetic_telemetry,SYN_000996,99.60000000000001,STAGE_1_FLIGHT,6.1808,3204.8,239.712,95.90400000000001,749.04,34971.2,3.8015999999999996,3.1912,1.8959999999999977,1.791999999999998,2.099999999999998,4.676000000000001,26.904,22.004,471.59999999999997,-0.00960000000000001,0.0,0.00960000000000001
synthetic_telemetry,SYN_000997,99.7,STAGE_1_FLIGHT,6.1806,3204.85,239.70899999999997,95.903,749.03,34970.9,3.8011999999999997,3.1909,1.871999999999999,1.7689999999999997,2.0749999999999993,4.682,26.903,22.003,471.2,-0.009700000000000004,0.0,0.009700000000000004
synthetic_telemetry,SYN_000998,99.80000000000001,STAGE_1_FLIGHT,6.1804,3204.9,239.706,95.902,749.02,34970.6,3.8007999999999997,3.1906,1.8479999999999972,1.7459999999999978,2.049999999999997,4.688000000000001,26.901999999999997,22.002,470.79999999999995,-0.009800000000000012,0.0,0.009800000000000012
synthetic_telemetry,SYN_000999,99.9,STAGE_1_FLIGHT,6.1802,3204.95,239.70299999999997,95.90100000000001,749.01,34970.3,3.8004,3.1903,1.8239999999999985,1.722999999999999,2.0249999999999986,4.694000000000001,26.901,22.001,470.4,-0.009900000000000006,0.0,0.009900000000000006
synthetic_telemetry,SYN_001000,100.0,STAGE_1_FLIGHT,6.18,3205.0,239.7,95.9,749.0,34970.0,3.8,3.19,1.8,1.7,2.0,4.7,26.9,22.0,470.0,-0.01,0.0,0.01
